c_date,iso2,iso3,code3,FIPS,Province_State,Country_Region,Death
6/26/20,US,USA,840,30,Montana,US,829
6/27/20,US,USA,840,30,Montana,US,852
6/28/20,US,USA,840,30,Montana,US,863
6/29/20,US,USA,840,30,Montana,US,919
6/30/20,US,USA,840,30,Montana,US,967
7/1/20,US,USA,840,30,Montana,US,1016
7/2/20,US,USA,840,30,Montana,US,1083
7/3/20,US,USA,840,30,Montana,US,1128
7/4/20,US,USA,840,30,Montana,US,1167
7/5/20,US,USA,840,30,Montana,US,1212
7/6/20,US,USA,840,30,Montana,US,1249
7/7/20,US,USA,840,30,Montana,US,1327
7/8/20,US,USA,840,30,Montana,US,1371
7/9/20,US,USA,840,30,Montana,US,1466
7/10/20,US,USA,840,30,Montana,US,1593
7/11/20,US,USA,840,30,Montana,US,1677
7/12/20,US,USA,840,30,Montana,US,1758
7/13/20,US,USA,840,30,Montana,US,1843
7/14/20,US,USA,840,30,Montana,US,1952
7/15/20,US,USA,840,30,Montana,US,2096
7/16/20,US,USA,840,30,Montana,US,2231
7/17/20,US,USA,840,30,Montana,US,2366
7/18/20,US,USA,840,30,Montana,US,2471
7/19/20,US,USA,840,30,Montana,US,2533
7/20/20,US,USA,840,30,Montana,US,2620
7/21/20,US,USA,840,30,Montana,US,2711
7/22/20,US,USA,840,30,Montana,US,2812
7/23/20,US,USA,840,30,Montana,US,2909
7/24/20,US,USA,840,30,Montana,US,3038
7/25/20,US,USA,840,30,Montana,US,3259
7/26/20,US,USA,840,30,Montana,US,3341
7/27/20,US,USA,840,30,Montana,US,3380
7/28/20,US,USA,840,30,Montana,US,3474
7/29/20,US,USA,840,30,Montana,US,3676
7/30/20,US,USA,840,30,Montana,US,3814
7/31/20,US,USA,840,30,Montana,US,3965
8/1/20,US,USA,840,30,Montana,US,4081
8/2/20,US,USA,840,30,Montana,US,4193
8/3/20,US,USA,840,30,Montana,US,4233
8/4/20,US,USA,840,30,Montana,US,4314
8/5/20,US,USA,840,30,Montana,US,4429
8/6/20,US,USA,840,30,Montana,US,4602
8/7/20,US,USA,840,30,Montana,US,4757
8/8/20,US,USA,840,30,Montana,US,4889
8/9/20,US,USA,840,30,Montana,US,4952
8/10/20,US,USA,840,30,Montana,US,5017
8/11/20,US,USA,840,30,Montana,US,5104
8/12/20,US,USA,840,30,Montana,US,5268
8/13/20,US,USA,840,30,Montana,US,5407
8/14/20,US,USA,840,30,Montana,US,5541
8/15/20,US,USA,840,30,Montana,US,5659
8/16/20,US,USA,840,30,Montana,US,5750
8/17/20,US,USA,840,30,Montana,US,5792
8/18/20,US,USA,840,30,Montana,US,5846
8/19/20,US,USA,840,30,Montana,US,5956
8/20/20,US,USA,840,30,Montana,US,6072
8/21/20,US,USA,840,30,Montana,US,6216
8/22/20,US,USA,840,30,Montana,US,6376
8/23/20,US,USA,840,30,Montana,US,6429
8/24/20,US,USA,840,30,Montana,US,6489
8/25/20,US,USA,840,30,Montana,US,6624
8/26/20,US,USA,840,30,Montana,US,6785
8/27/20,US,USA,840,30,Montana,US,6929
8/28/20,US,USA,840,30,Montana,US,7063
8/29/20,US,USA,840,30,Montana,US,7251
8/30/20,US,USA,840,30,Montana,US,7340
8/31/20,US,USA,840,30,Montana,US,7421
9/1/20,US,USA,840,30,Montana,US,7509
9/2/20,US,USA,840,30,Montana,US,7691
9/3/20,US,USA,840,30,Montana,US,7871
9/4/20,US,USA,840,30,Montana,US,8019
9/5/20,US,USA,840,30,Montana,US,8164
9/6/20,US,USA,840,30,Montana,US,8264
9/7/20,US,USA,840,30,Montana,US,8316
9/8/20,US,USA,840,30,Montana,US,8381
9/9/20,US,USA,840,30,Montana,US,8468
9/10/20,US,USA,840,30,Montana,US,8663
9/11/20,US,USA,840,30,Montana,US,8785
9/12/20,US,USA,840,30,Montana,US,8925
9/13/20,US,USA,840,30,Montana,US,9021
9/14/20,US,USA,840,30,Montana,US,9107
9/15/20,US,USA,840,30,Montana,US,9244
9/16/20,US,USA,840,30,Montana,US,9431
9/17/20,US,USA,840,30,Montana,US,9647
9/18/20,US,USA,840,30,Montana,US,9871
9/19/20,US,USA,840,30,Montana,US,10163
9/20/20,US,USA,840,30,Montana,US,10299
9/21/20,US,USA,840,30,Montana,US,10429
9/22/20,US,USA,840,30,Montana,US,10700
9/23/20,US,USA,840,30,Montana,US,10912
9/24/20,US,USA,840,30,Montana,US,11242
9/25/20,US,USA,840,30,Montana,US,11564
9/26/20,US,USA,840,30,Montana,US,11907
9/27/20,US,USA,840,30,Montana,US,12107
9/28/20,US,USA,840,30,Montana,US,12413
9/29/20,US,USA,840,30,Montana,US,12724
9/30/20,US,USA,840,30,Montana,US,13071
10/1/20,US,USA,840,30,Montana,US,13500
10/2/20,US,USA,840,30,Montana,US,13855
10/3/20,US,USA,840,30,Montana,US,14356
10/4/20,US,USA,840,30,Montana,US,14635
10/5/20,US,USA,840,30,Montana,US,14847
10/6/20,US,USA,840,30,Montana,US,15347
10/7/20,US,USA,840,30,Montana,US,16063
10/8/20,US,USA,840,30,Montana,US,16677
10/9/20,US,USA,840,30,Montana,US,17399
10/10/20,US,USA,840,30,Montana,US,18117
10/11/20,US,USA,840,30,Montana,US,18702
10/12/20,US,USA,840,30,Montana,US,19125
10/13/20,US,USA,840,30,Montana,US,19611
10/14/20,US,USA,840,30,Montana,US,20210
10/15/20,US,USA,840,30,Montana,US,20933
10/16/20,US,USA,840,30,Montana,US,21595
10/17/20,US,USA,840,30,Montana,US,22225
10/18/20,US,USA,840,30,Montana,US,22821
10/19/20,US,USA,840,30,Montana,US,23390
10/20/20,US,USA,840,30,Montana,US,24093
10/21/20,US,USA,840,30,Montana,US,24712
10/22/20,US,USA,840,30,Montana,US,25640
10/23/20,US,USA,840,30,Montana,US,26503
10/24/20,US,USA,840,30,Montana,US,27142
10/25/20,US,USA,840,30,Montana,US,27880
10/26/20,US,USA,840,30,Montana,US,28501
10/27/20,US,USA,840,30,Montana,US,29346
10/28/20,US,USA,840,30,Montana,US,29966
10/29/20,US,USA,840,30,Montana,US,30853
10/30/20,US,USA,840,30,Montana,US,31916
10/31/20,US,USA,840,30,Montana,US,32801
11/1/20,US,USA,840,30,Montana,US,33495
11/2/20,US,USA,840,30,Montana,US,34252
11/3/20,US,USA,840,30,Montana,US,35159
11/4/20,US,USA,840,30,Montana,US,35955
11/5/20,US,USA,840,30,Montana,US,36968
11/6/20,US,USA,840,30,Montana,US,37947
11/7/20,US,USA,840,30,Montana,US,38948
11/8/20,US,USA,840,30,Montana,US,39679
11/9/20,US,USA,840,30,Montana,US,40053
11/10/20,US,USA,840,30,Montana,US,41151
11/11/20,US,USA,840,30,Montana,US,42070
11/12/20,US,USA,840,30,Montana,US,43031
11/13/20,US,USA,840,30,Montana,US,44244
11/14/20,US,USA,840,30,Montana,US,45886
11/15/20,US,USA,840,30,Montana,US,47158
11/16/20,US,USA,840,30,Montana,US,48027
11/17/20,US,USA,840,30,Montana,US,49398
11/18/20,US,USA,840,30,Montana,US,50582
11/19/20,US,USA,840,30,Montana,US,51818
11/20/20,US,USA,840,30,Montana,US,53293
11/21/20,US,USA,840,30,Montana,US,54542
11/22/20,US,USA,840,30,Montana,US,55680
11/23/20,US,USA,840,30,Montana,US,56381
11/24/20,US,USA,840,30,Montana,US,57504
11/25/20,US,USA,840,30,Montana,US,58565
11/26/20,US,USA,840,30,Montana,US,59682
11/27/20,US,USA,840,30,Montana,US,59796
11/28/20,US,USA,840,30,Montana,US,60845
11/29/20,US,USA,840,30,Montana,US,61801
11/30/20,US,USA,840,30,Montana,US,62198
12/1/20,US,USA,840,30,Montana,US,63205
12/2/20,US,USA,840,30,Montana,US,64340
12/3/20,US,USA,840,30,Montana,US,65122
12/4/20,US,USA,840,30,Montana,US,66436
12/5/20,US,USA,840,30,Montana,US,67069
12/6/20,US,USA,840,30,Montana,US,67875
12/7/20,US,USA,840,30,Montana,US,68591
12/8/20,US,USA,840,30,Montana,US,69346
12/9/20,US,USA,840,30,Montana,US,70133
12/10/20,US,USA,840,30,Montana,US,70892
12/11/20,US,USA,840,30,Montana,US,71870
12/12/20,US,USA,840,30,Montana,US,72644
12/13/20,US,USA,840,30,Montana,US,73303
12/14/20,US,USA,840,30,Montana,US,73303
12/15/20,US,USA,840,30,Montana,US,74040
12/16/20,US,USA,840,30,Montana,US,74644
12/17/20,US,USA,840,30,Montana,US,75483
12/18/20,US,USA,840,30,Montana,US,75992
12/19/20,US,USA,840,30,Montana,US,76619
12/20/20,US,USA,840,30,Montana,US,77170
12/21/20,US,USA,840,30,Montana,US,77324
12/22/20,US,USA,840,30,Montana,US,77947
12/23/20,US,USA,840,30,Montana,US,78522
12/24/20,US,USA,840,30,Montana,US,78929
12/25/20,US,USA,840,30,Montana,US,78929
12/26/20,US,USA,840,30,Montana,US,79433
12/27/20,US,USA,840,30,Montana,US,79780
12/28/20,US,USA,840,30,Montana,US,79999
12/29/20,US,USA,840,30,Montana,US,80426
12/30/20,US,USA,840,30,Montana,US,81300
12/31/20,US,USA,840,30,Montana,US,81555
1/1/21,US,USA,840,30,Montana,US,81555
1/2/21,US,USA,840,30,Montana,US,81944
1/3/21,US,USA,840,30,Montana,US,82381
1/4/21,US,USA,840,30,Montana,US,82664
1/5/21,US,USA,840,30,Montana,US,83378
1/6/21,US,USA,840,30,Montana,US,84060
1/7/21,US,USA,840,30,Montana,US,84750
1/8/21,US,USA,840,30,Montana,US,85568
1/9/21,US,USA,840,30,Montana,US,86102
1/10/21,US,USA,840,30,Montana,US,86324
1/11/21,US,USA,840,30,Montana,US,86653
1/12/21,US,USA,840,30,Montana,US,87077
1/13/21,US,USA,840,30,Montana,US,87653
1/14/21,US,USA,840,30,Montana,US,88110
1/15/21,US,USA,840,30,Montana,US,88635
1/16/21,US,USA,840,30,Montana,US,89056
1/17/21,US,USA,840,30,Montana,US,89393
1/18/21,US,USA,840,30,Montana,US,89576
1/19/21,US,USA,840,30,Montana,US,89864
1/20/21,US,USA,840,30,Montana,US,90255
1/21/21,US,USA,840,30,Montana,US,90649
1/22/21,US,USA,840,30,Montana,US,91049
1/23/21,US,USA,840,30,Montana,US,91410
1/24/21,US,USA,840,30,Montana,US,91652
1/25/21,US,USA,840,30,Montana,US,91816
1/26/21,US,USA,840,30,Montana,US,92160
1/27/21,US,USA,840,30,Montana,US,92531
1/28/21,US,USA,840,30,Montana,US,92934
1/29/21,US,USA,840,30,Montana,US,93246
1/30/21,US,USA,840,30,Montana,US,93762
1/31/21,US,USA,840,30,Montana,US,93949
2/1/21,US,USA,840,30,Montana,US,94070
2/2/21,US,USA,840,30,Montana,US,94384
2/3/21,US,USA,840,30,Montana,US,94810
2/4/21,US,USA,840,30,Montana,US,95111
2/5/21,US,USA,840,30,Montana,US,95458
2/6/21,US,USA,840,30,Montana,US,95717
2/7/21,US,USA,840,30,Montana,US,95790
2/8/21,US,USA,840,30,Montana,US,95914
2/9/21,US,USA,840,30,Montana,US,96288
2/10/21,US,USA,840,30,Montana,US,96595
2/11/21,US,USA,840,30,Montana,US,96842
2/12/21,US,USA,840,30,Montana,US,97063
2/13/21,US,USA,840,30,Montana,US,97297
2/14/21,US,USA,840,30,Montana,US,97401
2/15/21,US,USA,840,30,Montana,US,97539
2/16/21,US,USA,840,30,Montana,US,97666
2/17/21,US,USA,840,30,Montana,US,97900
2/18/21,US,USA,840,30,Montana,US,98100
2/19/21,US,USA,840,30,Montana,US,98377
2/20/21,US,USA,840,30,Montana,US,98641
2/21/21,US,USA,840,30,Montana,US,98779
2/22/21,US,USA,840,30,Montana,US,98810
2/23/21,US,USA,840,30,Montana,US,99040
2/24/21,US,USA,840,30,Montana,US,99242
2/25/21,US,USA,840,30,Montana,US,99445
2/26/21,US,USA,840,30,Montana,US,99613
2/27/21,US,USA,840,30,Montana,US,99837
2/28/21,US,USA,840,30,Montana,US,99954
3/1/21,US,USA,840,30,Montana,US,100003
3/2/21,US,USA,840,30,Montana,US,100158
3/3/21,US,USA,840,30,Montana,US,100351
3/4/21,US,USA,840,30,Montana,US,100531
3/5/21,US,USA,840,30,Montana,US,100656
3/6/21,US,USA,840,30,Montana,US,100656
3/7/21,US,USA,840,30,Montana,US,100914
3/8/21,US,USA,840,30,Montana,US,100959
3/9/21,US,USA,840,30,Montana,US,101093
3/10/21,US,USA,840,30,Montana,US,101243
3/11/21,US,USA,840,30,Montana,US,101424
3/12/21,US,USA,840,30,Montana,US,101556
3/13/21,US,USA,840,30,Montana,US,101726
3/14/21,US,USA,840,30,Montana,US,101760
3/15/21,US,USA,840,30,Montana,US,101933
3/16/21,US,USA,840,30,Montana,US,102344
3/17/21,US,USA,840,30,Montana,US,102484
3/18/21,US,USA,840,30,Montana,US,102616
3/19/21,US,USA,840,30,Montana,US,102768
3/20/21,US,USA,840,30,Montana,US,102966
3/21/21,US,USA,840,30,Montana,US,103060
3/22/21,US,USA,840,30,Montana,US,103098
3/23/21,US,USA,840,30,Montana,US,103452
3/24/21,US,USA,840,30,Montana,US,103666
3/25/21,US,USA,840,30,Montana,US,103830
3/26/21,US,USA,840,30,Montana,US,103980
3/27/21,US,USA,840,30,Montana,US,104097
3/28/21,US,USA,840,30,Montana,US,104128
3/29/21,US,USA,840,30,Montana,US,104163
3/30/21,US,USA,840,30,Montana,US,104321
3/31/21,US,USA,840,30,Montana,US,104552
4/1/21,US,USA,840,30,Montana,US,104725
4/2/21,US,USA,840,30,Montana,US,104853
4/3/21,US,USA,840,30,Montana,US,105035
4/4/21,US,USA,840,30,Montana,US,105142
4/5/21,US,USA,840,30,Montana,US,105142
4/6/21,US,USA,840,30,Montana,US,105333
4/7/21,US,USA,840,30,Montana,US,105526
4/8/21,US,USA,840,30,Montana,US,105750
4/9/21,US,USA,840,30,Montana,US,105974
4/10/21,US,USA,840,30,Montana,US,106142
4/11/21,US,USA,840,30,Montana,US,106183
4/12/21,US,USA,840,30,Montana,US,106253
4/13/21,US,USA,840,30,Montana,US,106426
4/14/21,US,USA,840,30,Montana,US,106631
4/15/21,US,USA,840,30,Montana,US,106823
4/16/21,US,USA,840,30,Montana,US,106941
4/17/21,US,USA,840,30,Montana,US,107089
4/18/21,US,USA,840,30,Montana,US,107145
4/19/21,US,USA,840,30,Montana,US,107202
4/20/21,US,USA,840,30,Montana,US,107379
4/21/21,US,USA,840,30,Montana,US,107537
4/22/21,US,USA,840,30,Montana,US,107718
4/23/21,US,USA,840,30,Montana,US,107873
4/24/21,US,USA,840,30,Montana,US,108048
4/25/21,US,USA,840,30,Montana,US,108097
4/26/21,US,USA,840,30,Montana,US,108111
4/27/21,US,USA,840,30,Montana,US,108287
4/28/21,US,USA,840,30,Montana,US,108489
4/29/21,US,USA,840,30,Montana,US,108663
4/30/21,US,USA,840,30,Montana,US,108817
5/1/21,US,USA,840,30,Montana,US,108985
5/2/21,US,USA,840,30,Montana,US,109030
5/3/21,US,USA,840,30,Montana,US,109092
5/4/21,US,USA,840,30,Montana,US,109315
5/5/21,US,USA,840,30,Montana,US,109455
5/6/21,US,USA,840,30,Montana,US,109588
5/7/21,US,USA,840,30,Montana,US,109737
5/8/21,US,USA,840,30,Montana,US,109889
5/9/21,US,USA,840,30,Montana,US,109924
5/10/21,US,USA,840,30,Montana,US,109935
5/11/21,US,USA,840,30,Montana,US,110107
5/12/21,US,USA,840,30,Montana,US,110317
5/13/21,US,USA,840,30,Montana,US,110429
5/14/21,US,USA,840,30,Montana,US,110560
5/15/21,US,USA,840,30,Montana,US,110644
5/16/21,US,USA,840,30,Montana,US,110685
5/17/21,US,USA,840,30,Montana,US,110723
5/18/21,US,USA,840,30,Montana,US,110861
5/19/21,US,USA,840,30,Montana,US,110992
5/20/21,US,USA,840,30,Montana,US,111025
5/21/21,US,USA,840,30,Montana,US,111161
5/22/21,US,USA,840,30,Montana,US,111168
5/23/21,US,USA,840,30,Montana,US,111203
5/24/21,US,USA,840,30,Montana,US,111224
5/25/21,US,USA,840,30,Montana,US,111377
5/26/21,US,USA,840,30,Montana,US,111454
5/27/21,US,USA,840,30,Montana,US,111623
5/28/21,US,USA,840,30,Montana,US,111718
5/29/21,US,USA,840,30,Montana,US,111785
5/30/21,US,USA,840,30,Montana,US,111809
5/31/21,US,USA,840,30,Montana,US,111829
6/1/21,US,USA,840,30,Montana,US,111844
6/2/21,US,USA,840,30,Montana,US,112002
6/3/21,US,USA,840,30,Montana,US,112129
6/4/21,US,USA,840,30,Montana,US,112260
6/5/21,US,USA,840,30,Montana,US,112260
6/6/21,US,USA,840,30,Montana,US,112260
6/7/21,US,USA,840,30,Montana,US,112381
6/8/21,US,USA,840,30,Montana,US,112518
6/9/21,US,USA,840,30,Montana,US,112591
6/10/21,US,USA,840,30,Montana,US,112690
6/11/21,US,USA,840,30,Montana,US,112761
6/12/21,US,USA,840,30,Montana,US,112761
6/13/21,US,USA,840,30,Montana,US,112761
6/14/21,US,USA,840,30,Montana,US,112850
6/15/21,US,USA,840,30,Montana,US,112949
6/16/21,US,USA,840,30,Montana,US,113021
6/17/21,US,USA,840,30,Montana,US,113092
6/18/21,US,USA,840,30,Montana,US,113167
6/19/21,US,USA,840,30,Montana,US,113167
6/20/21,US,USA,840,30,Montana,US,113167
6/21/21,US,USA,840,30,Montana,US,113225
6/22/21,US,USA,840,30,Montana,US,113341
6/23/21,US,USA,840,30,Montana,US,113403
6/24/21,US,USA,840,30,Montana,US,113471
6/25/21,US,USA,840,30,Montana,US,113529
6/26/21,US,USA,840,30,Montana,US,113529
6/27/21,US,USA,840,30,Montana,US,113529
6/28/21,US,USA,840,30,Montana,US,113577
6/29/21,US,USA,840,30,Montana,US,113690
6/30/21,US,USA,840,30,Montana,US,113755
7/1/21,US,USA,840,30,Montana,US,113821
7/2/21,US,USA,840,30,Montana,US,113873
7/3/21,US,USA,840,30,Montana,US,113873
7/4/21,US,USA,840,30,Montana,US,113873
7/5/21,US,USA,840,30,Montana,US,113873
7/6/21,US,USA,840,30,Montana,US,113951
7/7/21,US,USA,840,30,Montana,US,114102
7/8/21,US,USA,840,30,Montana,US,114189
7/9/21,US,USA,840,30,Montana,US,114240
7/10/21,US,USA,840,30,Montana,US,114240
7/11/21,US,USA,840,30,Montana,US,114240
7/12/21,US,USA,840,30,Montana,US,114325
7/13/21,US,USA,840,30,Montana,US,114415
7/14/21,US,USA,840,30,Montana,US,114508
7/15/21,US,USA,840,30,Montana,US,114576
7/16/21,US,USA,840,30,Montana,US,114663
7/17/21,US,USA,840,30,Montana,US,114663
7/18/21,US,USA,840,30,Montana,US,114663
7/19/21,US,USA,840,30,Montana,US,114742
7/20/21,US,USA,840,30,Montana,US,114899
7/21/21,US,USA,840,30,Montana,US,115002
7/22/21,US,USA,840,30,Montana,US,115143
7/23/21,US,USA,840,30,Montana,US,115255
7/24/21,US,USA,840,30,Montana,US,115255
7/25/21,US,USA,840,30,Montana,US,115255
7/26/21,US,USA,840,30,Montana,US,115406
7/27/21,US,USA,840,30,Montana,US,115665
7/28/21,US,USA,840,30,Montana,US,115888
7/29/21,US,USA,840,30,Montana,US,116143
7/30/21,US,USA,840,30,Montana,US,116366
7/31/21,US,USA,840,30,Montana,US,116366
8/1/21,US,USA,840,30,Montana,US,116366
8/2/21,US,USA,840,30,Montana,US,116634
8/3/21,US,USA,840,30,Montana,US,117033
8/4/21,US,USA,840,30,Montana,US,117328
8/5/21,US,USA,840,30,Montana,US,117610
8/6/21,US,USA,840,30,Montana,US,117882
8/7/21,US,USA,840,30,Montana,US,117882
8/8/21,US,USA,840,30,Montana,US,117882
8/9/21,US,USA,840,30,Montana,US,118270
8/10/21,US,USA,840,30,Montana,US,118754
8/11/21,US,USA,840,30,Montana,US,119123
8/12/21,US,USA,840,30,Montana,US,119519
8/13/21,US,USA,840,30,Montana,US,119864
8/14/21,US,USA,840,30,Montana,US,119864
8/15/21,US,USA,840,30,Montana,US,119864
8/16/21,US,USA,840,30,Montana,US,120325
8/17/21,US,USA,840,30,Montana,US,120946
8/18/21,US,USA,840,30,Montana,US,121382
8/19/21,US,USA,840,30,Montana,US,121877
8/20/21,US,USA,840,30,Montana,US,122318
8/21/21,US,USA,840,30,Montana,US,122318
8/22/21,US,USA,840,30,Montana,US,122318
8/23/21,US,USA,840,30,Montana,US,122964
8/24/21,US,USA,840,30,Montana,US,123674
8/25/21,US,USA,840,30,Montana,US,124278
8/26/21,US,USA,840,30,Montana,US,124910
8/27/21,US,USA,840,30,Montana,US,125616
8/28/21,US,USA,840,30,Montana,US,125616
8/29/21,US,USA,840,30,Montana,US,125616
8/30/21,US,USA,840,30,Montana,US,126338
8/31/21,US,USA,840,30,Montana,US,127227
9/1/21,US,USA,840,30,Montana,US,128098
9/2/21,US,USA,840,30,Montana,US,128835
9/3/21,US,USA,840,30,Montana,US,129487
9/4/21,US,USA,840,30,Montana,US,129487
9/5/21,US,USA,840,30,Montana,US,129487
9/6/21,US,USA,840,30,Montana,US,129487
9/7/21,US,USA,840,30,Montana,US,130705
9/8/21,US,USA,840,30,Montana,US,131752
9/9/21,US,USA,840,30,Montana,US,132750
9/10/21,US,USA,840,30,Montana,US,133715
9/11/21,US,USA,840,30,Montana,US,133715
9/12/21,US,USA,840,30,Montana,US,133715
9/13/21,US,USA,840,30,Montana,US,134935
9/14/21,US,USA,840,30,Montana,US,136175
9/15/21,US,USA,840,30,Montana,US,137389
9/16/21,US,USA,840,30,Montana,US,138493
9/17/21,US,USA,840,30,Montana,US,139712
9/18/21,US,USA,840,30,Montana,US,139712
9/19/21,US,USA,840,30,Montana,US,139712
9/20/21,US,USA,840,30,Montana,US,141339
9/21/21,US,USA,840,30,Montana,US,142513
9/22/21,US,USA,840,30,Montana,US,143826
9/23/21,US,USA,840,30,Montana,US,145000
9/24/21,US,USA,840,30,Montana,US,146035
9/25/21,US,USA,840,30,Montana,US,146035
9/26/21,US,USA,840,30,Montana,US,146035
9/27/21,US,USA,840,30,Montana,US,147287
9/28/21,US,USA,840,30,Montana,US,148490
9/29/21,US,USA,840,30,Montana,US,149824
9/30/21,US,USA,840,30,Montana,US,151033
10/1/21,US,USA,840,30,Montana,US,152005
10/2/21,US,USA,840,30,Montana,US,152005
10/3/21,US,USA,840,30,Montana,US,152005
10/4/21,US,USA,840,30,Montana,US,153479
10/5/21,US,USA,840,30,Montana,US,154704
10/6/21,US,USA,840,30,Montana,US,156079
10/7/21,US,USA,840,30,Montana,US,157372
10/8/21,US,USA,840,30,Montana,US,158680
10/9/21,US,USA,840,30,Montana,US,158680
10/10/21,US,USA,840,30,Montana,US,158680
10/11/21,US,USA,840,30,Montana,US,158680
10/12/21,US,USA,840,30,Montana,US,160896
10/13/21,US,USA,840,30,Montana,US,162240
10/14/21,US,USA,840,30,Montana,US,163527
10/15/21,US,USA,840,30,Montana,US,164669
10/16/21,US,USA,840,30,Montana,US,164669
10/17/21,US,USA,840,30,Montana,US,164669
10/18/21,US,USA,840,30,Montana,US,165941
10/19/21,US,USA,840,30,Montana,US,167268
10/20/21,US,USA,840,30,Montana,US,168513
10/21/21,US,USA,840,30,Montana,US,169489
10/22/21,US,USA,840,30,Montana,US,170567
10/23/21,US,USA,840,30,Montana,US,170567
10/24/21,US,USA,840,30,Montana,US,170567
10/25/21,US,USA,840,30,Montana,US,171981
10/26/21,US,USA,840,30,Montana,US,173104
10/27/21,US,USA,840,30,Montana,US,174087
10/28/21,US,USA,840,30,Montana,US,175070
10/29/21,US,USA,840,30,Montana,US,175847
10/30/21,US,USA,840,30,Montana,US,175847
10/31/21,US,USA,840,30,Montana,US,175847
11/1/21,US,USA,840,30,Montana,US,176976
11/2/21,US,USA,840,30,Montana,US,178114
11/3/21,US,USA,840,30,Montana,US,178980
11/4/21,US,USA,840,30,Montana,US,179770
11/5/21,US,USA,840,30,Montana,US,180452
11/6/21,US,USA,840,30,Montana,US,180452
11/7/21,US,USA,840,30,Montana,US,180452
11/8/21,US,USA,840,30,Montana,US,181350
11/9/21,US,USA,840,30,Montana,US,182468
11/10/21,US,USA,840,30,Montana,US,183213
11/11/21,US,USA,840,30,Montana,US,183213
11/12/21,US,USA,840,30,Montana,US,184394
11/13/21,US,USA,840,30,Montana,US,184394
11/14/21,US,USA,840,30,Montana,US,184394
11/15/21,US,USA,840,30,Montana,US,185176
11/16/21,US,USA,840,30,Montana,US,186207
11/17/21,US,USA,840,30,Montana,US,186802
11/18/21,US,USA,840,30,Montana,US,187530
11/19/21,US,USA,840,30,Montana,US,188013
11/20/21,US,USA,840,30,Montana,US,188013
11/21/21,US,USA,840,30,Montana,US,188013
11/22/21,US,USA,840,30,Montana,US,188505
11/23/21,US,USA,840,30,Montana,US,189187
11/24/21,US,USA,840,30,Montana,US,189678
11/25/21,US,USA,840,30,Montana,US,189678
11/26/21,US,USA,840,30,Montana,US,190071
11/27/21,US,USA,840,30,Montana,US,190071
11/28/21,US,USA,840,30,Montana,US,190071
11/29/21,US,USA,840,30,Montana,US,190424
11/30/21,US,USA,840,30,Montana,US,191012
12/1/21,US,USA,840,30,Montana,US,191593
12/2/21,US,USA,840,30,Montana,US,191925
12/3/21,US,USA,840,30,Montana,US,192236
12/4/21,US,USA,840,30,Montana,US,192236
12/5/21,US,USA,840,30,Montana,US,192236
12/6/21,US,USA,840,30,Montana,US,192590
12/7/21,US,USA,840,30,Montana,US,193005
12/8/21,US,USA,840,30,Montana,US,193277
12/9/21,US,USA,840,30,Montana,US,193543
12/10/21,US,USA,840,30,Montana,US,193718
12/11/21,US,USA,840,30,Montana,US,193718
12/12/21,US,USA,840,30,Montana,US,193718
12/13/21,US,USA,840,30,Montana,US,193905
12/14/21,US,USA,840,30,Montana,US,194108
12/15/21,US,USA,840,30,Montana,US,194397
12/16/21,US,USA,840,30,Montana,US,194562
12/17/21,US,USA,840,30,Montana,US,194764
12/18/21,US,USA,840,30,Montana,US,194764
12/19/21,US,USA,840,30,Montana,US,194764
12/20/21,US,USA,840,30,Montana,US,194929
12/21/21,US,USA,840,30,Montana,US,195171
12/22/21,US,USA,840,30,Montana,US,195417
12/23/21,US,USA,840,30,Montana,US,195669
12/24/21,US,USA,840,30,Montana,US,195669
12/25/21,US,USA,840,30,Montana,US,195669
12/26/21,US,USA,840,30,Montana,US,195669
12/27/21,US,USA,840,30,Montana,US,196044
12/28/21,US,USA,840,30,Montana,US,196453
12/29/21,US,USA,840,30,Montana,US,197061
12/30/21,US,USA,840,30,Montana,US,197724
12/31/21,US,USA,840,30,Montana,US,197724
1/1/22,US,USA,840,30,Montana,US,197724
1/2/22,US,USA,840,30,Montana,US,197724
1/3/22,US,USA,840,30,Montana,US,198520
1/4/22,US,USA,840,30,Montana,US,199455
1/5/22,US,USA,840,30,Montana,US,200558
1/6/22,US,USA,840,30,Montana,US,201720
1/7/22,US,USA,840,30,Montana,US,202863
1/8/22,US,USA,840,30,Montana,US,202863
1/9/22,US,USA,840,30,Montana,US,202863
1/10/22,US,USA,840,30,Montana,US,204788
1/11/22,US,USA,840,30,Montana,US,206295
1/12/22,US,USA,840,30,Montana,US,208132
1/13/22,US,USA,840,30,Montana,US,209900
1/14/22,US,USA,840,30,Montana,US,212078
1/15/22,US,USA,840,30,Montana,US,212078
1/16/22,US,USA,840,30,Montana,US,212078
1/17/22,US,USA,840,30,Montana,US,212078
1/18/22,US,USA,840,30,Montana,US,215988
1/19/22,US,USA,840,30,Montana,US,218047
1/20/22,US,USA,840,30,Montana,US,220090
1/21/22,US,USA,840,30,Montana,US,222093
1/22/22,US,USA,840,30,Montana,US,222093
1/23/22,US,USA,840,30,Montana,US,222093
1/24/22,US,USA,840,30,Montana,US,227094
1/25/22,US,USA,840,30,Montana,US,229966
1/26/22,US,USA,840,30,Montana,US,233056
1/27/22,US,USA,840,30,Montana,US,235967
1/28/22,US,USA,840,30,Montana,US,238801
